STR_NAME,STR_LONG,STR_LAT
BEL AIR,18.720299030036628,-33.877445407720195
EAGLE ROCK,18.72067067232633,-33.87768766367908
MONTURA,18.723195277154808,-33.87593745928766
NORWALK,18.722761320115698,-33.87643684157074
ROSANNA,18.72593663306933,-33.87820871809758
ULTRA,18.72542951362014,-33.87688231945428
GRAND,18.72371757026541,-33.87485677672733
CASSIDY,18.72467868089615,-33.874289981941125
CANOLA,18.725098002200376,-33.8740426910088
SABATINI,18.725210015166667,-33.870163058803925
MEW,18.721669805328208,-33.87382440585359
WOLWEFONTEIN,18.719500146400883,-33.87445404857282
DARGLE,18.71895340056022,-33.87374611746028
BROOKLAND,18.717898948103528,-33.873317727856666
GARCIA,18.7154275414998,-33.87227526847473
HIGHMOOR,18.71586380279095,-33.87203285942421
WOODBUSH,18.715912164865735,-33.871332017224255
MOLENTO,18.71571776144304,-33.87089882782054
GRAYMEAD,18.715506208231655,-33.870715775721635
HARTENBOS,18.715842166255452,-33.86972259614786
BRIDLESIDE,18.716242876176658,-33.8685920798191
RUSFONTEIN,18.716242876176658,-33.8685920798191
WILGEBOOM,18.717403236710393,-33.869888465678564
SARINA,18.717403236710393,-33.869888465678564
MATARO,18.719173417414467,-33.86913746507984
CHIMES,18.721467703936916,-33.8683241321879
MORILLON,18.718453443633894,-33.86636131391774
ROCHELLE,18.71864746649077,-33.867240764086745
SERINE,18.716203903325034,-33.86661985804805
CHENEL,18.71549480442628,-33.86610659470831
CORDEGA,18.71615604023336,-33.86579933951431
ROSETTE,18.7174749924961,-33.86454245723463
PIROBELLA,18.716692032083277,-33.86506130340395
MUSKA,18.71388922888041,-33.86462884910147
MEDOC,18.71388922888041,-33.86462884910147
ARAMON,18.7131601957742,-33.86439726113155
SURIN,18.71201884249156,-33.8651428817131
MEANDER,18.71368388610573,-33.866670376382075
SCHOOLSIDE,18.714241462073808,-33.868123159265295
EIKENHOF,18.714241462073808,-33.868123159265295
SUNNING DALE,18.713637767016852,-33.86850716919416
LOUBER,18.71141681778584,-33.86644646315448
CONESIDE,18.71018275949315,-33.86643680505162
GREENDALE,18.7097589470125,-33.866708525540645
RUSTHOF,18.710082470331105,-33.86774606530786
PINE GROVE,18.7084079915874,-33.868116258510845
OREGON,18.707683829716117,-33.86803790999716
GROENHOF,18.709104268802005,-33.869375558942686
RIDGEVIEW,18.710486097628877,-33.86961321644874
SPARDEN,18.709957734060286,-33.86979679012075
ROMAINHOF,18.712116263557107,-33.87118121534571
BLOEM PLACE,18.711961612478337,-33.86978406468836
HENLEY PLACE,18.713136536690335,-33.868821544713036
DOORNHOEK,18.71424681741565,-33.870112373913486
SEMILLON,18.713490602597417,-33.87095452471891
GOLDEN HILL,18.712826847144516,-33.87225796837702
TRAMINER,18.714778892750296,-33.874662866562005
KRISTALHOF,18.713003074142208,-33.87467019158586
ARINTO,18.71143216666901,-33.875085561504875
FRANSDRUIF,18.711272634774197,-33.87399431889231
PONDEROSA,18.711020861412116,-33.872147813381744
SYLVANER,18.710456403728273,-33.87299845010738
CLARIETTE,18.710310169950144,-33.873614318193106
BARACO,18.709997997879892,-33.87329488220784
AFFODIL,18.704634888377893,-33.8783984127286
MEEBOS,18.70699310523427,-33.87908020174349
OKAPIS,18.710545572400466,-33.88215384730885
VAN TONDER,18.708756805283556,-33.882832550372555
SADIE,18.71010749425704,-33.88478762212023
VERGENOEG,18.71060034370804,-33.885014941005714
OAKBURY,18.71125240673935,-33.884923969723836
LAZIO,18.712118492927967,-33.88404054673288
CATANIA CLOSE,18.712118492927967,-33.88404054673288
PROTEA MILLENNIUM PARK,18.714960729747993,-33.88262864754
ROMA,18.713250505322552,-33.885431409641185
ETNA CLOSE,18.712862881564305,-33.88499266679297
JUVENTUS,18.7123198307803,-33.88623988852038
AC MILAN,18.71469987664078,-33.88701420734611
INTER,18.714177631325562,-33.88789691988063
SONEKE,18.711954553336774,-33.88876741817852
BONTIA,18.710791268253736,-33.886825082114576
HALESIE,18.711000422031287,-33.887353329252456
HOOPENBERG,18.710886814369037,-33.88913686611449
PARMA,18.707313220709672,-33.888586735942624
HELDERZICHT,18.707767849584233,-33.88831835741821
SOLE,18.708701112057856,-33.88758004410075
VERMONT,18.708040157263884,-33.885658014642225
COYNE,18.70637900131358,-33.88373295989327
ROHRER,18.704955848423808,-33.884540950664885
HEUWEL,18.703784150474487,-33.88520978859297
LOGNA,18.706377325621826,-33.88734589263853
JONKER,18.705425022831133,-33.888712052982164
SKILPAD,18.70587045052191,-33.88838371126898
HELLING,18.703117801915617,-33.88859959413223
MARBLE,18.701568466498937,-33.8887930727157
ALOMZICHT ,18.70116241257908,-33.88831135977678
MAGRIETJIE,18.69951049400546,-33.88869577828695
ALKIN,18.700123022096893,-33.88242417871056
MICHEALIS VAN SANDE,18.699127564802346,-33.87969007565039
ELS,18.694267977622733,-33.88225427542466
RAVLEE,18.694553927015807,-33.88357799964682
WINCRAIG,18.69547765023285,-33.884689183483005
LOTZ,18.694691599267504,-33.88276920556512
DORREY,18.69599600060651,-33.88684515166961
RUBERNET,18.692382476194044,-33.88792479704621
DENNEGEUR,18.692382476194044,-33.88792479704621
RUBERNET ,18.69202800020071,-33.888146855839345
COLUMBAR,18.69202800020071,-33.888146855839345
CINCAUT,18.69159024067449,-33.88898930190086
BERTRUMS,18.691835897831194,-33.88726981280487
LOFDAL,18.690287457772992,-33.88431337702705
ESCOM,18.68656510825059,-33.88903640341984
BOARD,18.686025886561204,-33.89140161664936
ANGIERS,18.686025886561204,-33.89140161664936
FURROW,18.68579577267391,-33.8918322132627
 PEPPER,18.687276468644548,-33.89122612236822
ROUNDTREE,18.687626375757795,-33.89099092678594
SALTON,18.687507390839674,-33.889857285496475
CECIL MORGAN,18.68929298887214,-33.89075014224423
ESPEL,18.688961717205757,-33.89191120943651
GRAAFLAND,18.688961717205757,-33.89191120943651
TINKA,18.688308983284116,-33.89348385944581
VIERHOUT,18.68924294963899,-33.894601904535385
MUIDEN,18.69043254516682,-33.89571373614827
SOLOR,18.691455024500623,-33.89442729476055
VINKENBERG,18.690653884572967,-33.89347837209352
KAMDEBOO,18.692891199581226,-33.89335335038034
MERON,18.693866068372593,-33.892911768888624
PALMIET,18.69433693165194,-33.89265374367733
WAAIGRAS,18.69275329940378,-33.891200573820136
KAROOBOS,18.691386766082438,-33.89107545210938
EUGENIE,18.69100965545368,-33.89062091393511
LOOTS,18.69586257434638,-33.89081386525338
DUVORAK,18.697545178648173,-33.89217257460272
DORINGBOOM,18.695425660196857,-33.8930824177088
HAYDEN,18.69710319343475,-33.89313388518148
STINKHOUT,18.696253354354067,-33.895545670541544
POPULIER,18.694904691465624,-33.89542063000393
WITHAAK,18.695793029060276,-33.89426434621401
SPRUIT,18.694075836925673,-33.89484286527596
POLAR,18.69258277606757,-33.895689814804314
MAASDAM,18.691257284426957,-33.89670892222508
VLEILAND,18.69246881354293,-33.89709062237878
MEPPEL,18.69246881354293,-33.89709062237878
OVERMEER,18.69220619114165,-33.89739894812604
EGMOND,18.692626970568828,-33.89790787936497
EQUATOR,18.69442056925199,-33.899395362212935
BASTION,18.695878116216385,-33.89797890798996
NANA,18.695262673361878,-33.897323445971075
KUIPER,18.696549890716163,-33.899332875524166
DEO GRATIA,18.696595057401055,-33.90115166032355
SALMONE,18.697519480086232,-33.89994154734932
DAMASKUS,18.697519480086232,-33.89994154734932
DICOMA,18.69750125242731,-33.9016230533475
YSTERWATER,18.699432095002454,-33.901706255088506
OLYFENBOSCH,18.699432095002454,-33.901706255088506
FROLICH,18.69960585296043,-33.90024510505297
OLIEN,18.700831127673062,-33.90100669202992
SHARON,18.700780882810072,-33.89979174149648
BUITEKANT,18.70204509577893,-33.899848898931424
ZANDDRIFT,18.700524130505105,-33.89880570578514
SOLERO,18.70012275739411,-33.89819561559722
SINAI,18.701904962250772,-33.89652863222973
KARMEL,18.702743152028866,-33.896839435558654
KISON,18.702055548261757,-33.89706090610705
COMPACTA,18.7022575959189,-33.89762485907385
SONZICHT,18.70153803580511,-33.897728767860706
BARBIGERA,18.702499023057594,-33.89833765932842
NEBO,18.703967131007488,-33.89814060277013
LAMENTO,18.70596088404117,-33.89671417990721
DONATO,18.70596088404117,-33.89671417990721
SERENATA,18.705601040213057,-33.89575318012609
MONTE ROSA,18.70152481513431,-33.893433169745784
KALOSSIE,18.705977965661305,-33.889373411318225
BASSET,18.70657948451633,-33.89248153191404
FIDELIO,18.706986856571305,-33.89538910459078
SUZANNE,18.707298304638062,-33.894127685869826
BOBBY,18.707107160961016,-33.89362462078554
KLOOFZICHT,18.708791605615918,-33.89311747333773
HEUWELZICHT,18.709299495905817,-33.8940406946328
VALLEIZICHT,18.70932228947042,-33.89396423993664
FECHTERS,18.709932484701827,-33.89362932253787
PIETER,18.709932484701827,-33.89362932253787
FECHTERS MEWS,18.710035591061146,-33.892806854456666
PERRYN,18.708904064285687,-33.891415592297804
ROBBIE,18.70813676915614,-33.89265976496662
TORINO,18.707172750782117,-33.89010325650336
KLAWERVLEI,18.70939707324661,-33.88927595505551
TUSCAN,18.711315284100923,-33.890481649654085
BLAKER,18.711274086314372,-33.889247514678146
NONDAZ,18.714484727647726,-33.89490233017981
BERG EN DAL,18.711659134186256,-33.895630037676625
BERG-EN-DIAL,18.71187654218863,-33.89453727759592
HOOPENBERG ,18.711083428607303,-33.894259058694786
DEBORA,18.70971211082959,-33.8944552222102
CLIO,18.709855914055467,-33.89505826994559
DOZI,18.710451917048864,-33.895159672887246
RONELLE,18.711044574791384,-33.89610080936598
STRACHEN,18.70934960323666,-33.89526788944288
REMO,18.709109539059448,-33.89474653804115
SWIE,18.709514375305037,-33.89678510653227
WOU,18.71096367319149,-33.89669140017181
DE BROEK,18.711057457324667,-33.897143192660955
RIANA,18.710871220810088,-33.89765708456539
ZANDBERG,18.710641042867206,-33.89876073177351
WILLOW CREEK ESTATE,18.71190330722481,-33.89939291661134
HERTA,18.707982413652296,-33.8979250014032
HAZENDAL,18.70726747747811,-33.89771510447752
KAELYN,18.70667624848945,-33.89909653693013
WILHELM,18.70418791179626,-33.901247573514105
DE VYGEN,18.703375550112945,-33.90067211276379
IDA,18.703375550112945,-33.90067211276379
BERGGANS,18.701411769213273,-33.90181504849917
KWAKER,18.701837414561606,-33.90148132282475
TWO OAKS,18.701674015475117,-33.90222005743012
KRUIPMOL,18.70033656052547,-33.9022429920886
BLOMBESSIE,18.70007528454809,-33.90290828833824
SUURVY,18.699824952759876,-33.90245063805371
PUGSLI,18.70041086490693,-33.90928461440679
HAASENDAL,18.698733444746352,-33.908155327541685
SWARTBAS,18.69813014976393,-33.9039421084768
PAPPEA,18.696011982083597,-33.91427486170231
MILLETTIA,18.69649378224358,-33.91482753038217
HALLERIA,18.695585068518138,-33.91643342654286
BREEKHOUT,18.693708091631045,-33.91635142558274
KERSBOS,18.692396964097508,-33.91524299782722
ASSEGAAIBOS,18.691682614496585,-33.916524424845115
HIKNEUT,18.690804785140323,-33.91450001796982
KANTBOS,18.69031973176302,-33.91321409927331
CONFETTIBUSH,18.69031973176302,-33.91321409927331
SEA-ROSE,18.689152770161666,-33.912887118595336
MAKVY,18.687918396001436,-33.91304852811163
WATERBESSIE,18.689681247757566,-33.916665899414525
VAN AARDE,18.686470844523058,-33.915111629343
VOOGDY,18.683507978164478,-33.91630309764129
CAS,18.68415349129038,-33.91417937858317
OORBIETJIE,18.684568418551116,-33.912091124836266
POEKOE,18.682959577808127,-33.91184583261245
BLOUBOKKIE,18.683915594395096,-33.91160262111575
DIK-DIKKIE,18.683915594395096,-33.91160262111575
SONEIKE,18.683419564181616,-33.910346293943554
COBIA,18.683419564181616,-33.910346293943554
STRANDBLOM,18.688052742306127,-33.911403558623945
ROOSVYGIE,18.687499301733812,-33.910967164064154
ROSINI,18.68999833159922,-33.90323635550027
IAGO,18.69137857461116,-33.90431120631646
VENICE,18.696053209470033,-33.90341904207382
COLMAR,18.697543413135087,-33.90320103548512
GRANDEUR,18.697786283780815,-33.90310578514874
STEPPE,18.69236424223396,-33.90121679605768
WOUDENBERG,18.690788874662655,-33.89973079544012
LEUVEN,18.689995557942844,-33.896895597708024
WATERLAND,18.6899067060685,-33.89756646161185
BOEKET,18.689830027244838,-33.898145414056465
GROENEWOUD,18.688742986354388,-33.900221153568765
BERK,18.69004931253822,-33.9003458496072
BRITTANY,18.685188951302315,-33.90225341171345
HEISTERBOOM,18.68531076152479,-33.89987189141664
KAY,18.68618942571594,-33.89787533526777
BEIGE,18.68675476441877,-33.898961876930095
BERRIE,18.686813140695996,-33.89852457155876
MAISON,18.686676175555235,-33.89329459351195
SAINTE,18.68578158319414,-33.89380305924009
VICTOIRE,18.68517266116602,-33.893918285976156
ROME,18.68069811129246,-33.8925290510728
HAMMAN,18.679356565776157,-33.89192613550647
RIVERS EDGE PARK,18.67564598137954,-33.895965639974506
VIRO,18.674857538255218,-33.90059891414725
CEZSOC,18.670460197785157,-33.899401081174084
SQUARE,18.67343092143145,-33.90292516283898
DANIE UYS,18.667426345220356,-33.90325377331529
WELD,18.67248622188016,-33.90356236762936
BUHAN,18.67248622188016,-33.90356236762936
GRAYLING,18.680656571386578,-33.908476645558494
BLUEGILL,18.68123522423845,-33.90964982715567
WRASSE,18.680728500210368,-33.90919708890919
EEL,18.680005408194276,-33.90919442999782
CATFISH,18.67660391765622,-33.90922836956147
KOI,18.67660391765622,-33.90922836956147
ROOIBOK,18.675511192297105,-33.9109947651472
WALLEYE,18.681932678012355,-33.91030674800285
VAN DER HEEVER,18.681903057002017,-33.9136146323841
PEROLD,18.681374452168367,-33.91621420361878
JUWEEL,18.67413269830332,-33.91324046663319
BOTTELNEUS,18.673072354800777,-33.91220539417659
JOLI,18.671843208441345,-33.911788195904585
ANSTEY,18.67084801571359,-33.91245190192022
WESSELS LOURENS,18.67259056246831,-33.91493802862646
SAANSWELD,18.669584065964415,-33.91578646103632
SWELLENHOF,18.665614615386524,-33.9159267566569
MARINDA,18.666079173541277,-33.91623003211582
SONNENDAL,18.66612890876374,-33.91332045326783
AMPERE,18.668515808622644,-33.90790639904992
FARAD,18.668515808622644,-33.90790639904992
LAVALLE,18.664423078308918,-33.90618464701002
KEUKA,18.65999492719174,-33.90775245093423
TIENIE MEYER ,18.660302284069992,-33.908226606829324
BRYAN,18.660781750199153,-33.90955544368938
ALLEYNE,18.65861844677429,-33.90977034404913
DORELLE,18.658363820631074,-33.90908897661868
STEINBERG,18.659912202550284,-33.91083106686128
VAN WOUW,18.660685030877413,-33.91134247725795
CORMA,18.664423186529582,-33.91292591786414
JAZZ,18.66336716187826,-33.91452615744154
VANTON,18.663635137641265,-33.91412705032114
MONROSA,18.664157591634112,-33.91331871635435
SALINDA,18.662778932082176,-33.91562267451773
MARI,18.662900575896973,-33.91533564504373
MARYN,18.663126113871257,-33.91495240807039
GLENCAROL,18.659389538559616,-33.91585109868089
RUE ROBERT,18.659389538559616,-33.91585109868089
OTTO MEYER,18.659794516691818,-33.91565838739088
RUE URSULA,18.6586235492177,-33.91589405488229
GLENHAVEN,18.657789859972876,-33.91593907119564
ALLIANCE,18.658873058466458,-33.913007570696166
DAMONS,18.653854576175956,-33.91345335459669
BEROMA,18.655051971077818,-33.91457011283017
RUE EMMY,18.656150858343803,-33.913782086255104
BEROL,18.65400322043462,-33.915335731968376
GERSHON,18.65285013666318,-33.915318964270575
AARON FIGAJI,18.65236884600337,-33.91598023678717
HENDRICK,18.649874383325248,-33.917113615379144
CENTRAL DRIVE WEST,18.654786049743194,-33.917805226948396
MAXIMILLIAN,18.655083221276442,-33.91779094256872
THE MEWS,18.655153550783563,-33.91853265379153
DALEWAY,18.65510768766348,-33.91982397702658
GLENCO,18.6564419481463,-33.92043849741332
D`HERMET,18.6562259271425,-33.9210464309756
BESTER,18.655879832380354,-33.921379033885565
CENTRAL DRIVE SOUTH,18.656090626219616,-33.92142695334149
CHARLOTTENBURG,18.659057484592715,-33.92173496346013
CENTRAL DRIVE EAST,18.66055757746015,-33.92041610196691
LORNA,18.657495270759675,-33.91997263202423
CENTRAL DRIVE NORTH,18.658987366559177,-33.91818947532198
ALEXIS,18.665099024493188,-33.92311286219757
VON BRAUN,18.666578681994057,-33.92741044254936
FEIGE,18.66777010734183,-33.92734379454114
SAREPTA,18.668806611294496,-33.9275697157391
FLOWERS,18.668717642454357,-33.9270285547294
CLAY,18.66734227945653,-33.92441940699188
MARSCH,18.66891254287276,-33.925487452649804
VALOTTA,18.671269221394716,-33.925171465774056
OOSTHUIZEN,18.67132634185853,-33.92229346282829
DIGTEBIJ,18.67132634185853,-33.92229346282829
MOUTON,18.668891040030346,-33.919920403623124
TOM,18.667626493804253,-33.91870893829956
MARYN VILLAS,18.66706999472991,-33.91920940581161
MABILLE,18.669670997835727,-33.91688206442268
NAUDE,18.669271253662746,-33.91827161356781
MAZE,18.669859723616383,-33.91956689686979
KAMP,18.66985433234914,-33.91872169284887
COOKE,18.673039148671194,-33.91778582721696
LETRUS,18.671976609573576,-33.92102402922424
BRANTWOOD,18.674321135323655,-33.92264400217172
DAWIDS,18.674311535938006,-33.92272286126766
STEWARD,18.677408813723687,-33.91769592787924
DE EIKE,18.679017428139275,-33.91863096769019
VAN BROEKHUIZEN,18.679017428139275,-33.91863096769019
OLIVIER,18.680454848467363,-33.92267810156494
PEREIRA,18.679111271386887,-33.92313664506034
MASON,18.677111496909774,-33.924923808037114
NOOIENSFONTEIN,18.676756967071267,-33.92568183843937
KOMOS,18.681465424858917,-33.92657986724527
BOSONIA,18.680351653888586,-33.92795407855987
MARANATHA,18.677577068263904,-33.92877851156819
DE KUILEN,18.677577068263904,-33.92877851156819
GERRYTS,18.677868818328378,-33.92965151142369
MAKELANI,18.674193892589837,-33.92601315951939
VAN HEERDEN,18.67256459608092,-33.926842761233104
DOWER,18.671615830812552,-33.929653027690456
CRESSWELL,18.67004406455112,-33.928889281263636
VAN BLERK,18.670719167966507,-33.92941848780532
SIRBERT,18.67052148810259,-33.92803635412848
LOFTUS,18.669795443731562,-33.92748221845974
JANA,18.66834435530249,-33.93081174812163
REUTER,18.669315979609667,-33.93101720755445
HOLZAPHEL,18.6691282571541,-33.93181906920182
RAADT,18.668936249501144,-33.93260964952139
KOLKENBERG,18.670443030515443,-33.93186767085055
BENNIE V D MERWE,18.67324652542696,-33.93490204740641
LAURENCE DALE,18.673396255753822,-33.93540279664496
THAYSER,18.674518311257565,-33.934350972348604
NEW NOOIENSFONTEIN,18.676207801209287,-33.934682234063644
SIVE,18.67770004509459,-33.932164101447796
SAMMY,18.678857691001873,-33.933650152280094
ENERGIE,18.68134656885124,-33.9347114167913
PELIKAAN,18.677765182029564,-33.93600481420335
JOLTAN COLSTAN,18.675760464411322,-33.93687629426585
LUXOR,18.68117923781365,-33.943158365111174
FREDRICKS,18.682401685691637,-33.94344550883106
SIDEGO,18.682401685691637,-33.94344550883106
HIGGINS,18.68325050659371,-33.94224127390596
DUMAS,18.68688570836573,-33.93806130727362
ANDY PORTER,18.688294024949364,-33.937046145594294
DONOVAN,18.688294024949364,-33.937046145594294
SILVEROAKS,18.68646226115192,-33.9358740055202
OSWALD,18.685682175574307,-33.93385032371772
GEBHARDT,18.685682175574307,-33.93385032371772
HARRY,18.683509493372682,-33.931128881466904
ALBERTYN,18.687545437206825,-33.934053402944244
BONSAI ,18.688745085225335,-33.93570174490389
BONSAI,18.68879886221392,-33.93617345148915
SPYKERMAN,18.691760264213915,-33.93546816989302
TERBLANCHE,18.69071603248471,-33.935571480089685
NOEL,18.69109950729332,-33.93421112534176
DIEDRIKKIE,18.690492135326085,-33.93063951691212
KRAAI,18.69788303254248,-33.93090128491745
SWAWELTJIE,18.69483489483934,-33.9296609191464
UIL,18.69521935803195,-33.92945451702947
NAGTEGAAL,18.691514304224423,-33.92967968975451
SONNEMEISIE,18.69039044762691,-33.92906157132245
WATERNOOIENTJIE,18.691146300327137,-33.92772018051968
BLOEMKOLK,18.69291869560458,-33.92780575045452
FRYLINCK,18.693673101796186,-33.92685425390145
LIEDLA,18.690572431553722,-33.92691862400335
PIET FRANSMAN,18.691251049674545,-33.92521642387452
SKOONLIEF,18.691251049674545,-33.92521642387452
SONTIE,18.689429548461924,-33.92639961799275
BOSBOKKIE,18.690098408339942,-33.92715859407582
PLANTANUS,18.687295422611946,-33.9298673874711
ARISTO,18.687860221353432,-33.924110255341716
MINERWA,18.68813671911029,-33.924920085502116
LOELOERAAI,18.68626266171463,-33.9219627887172
NATALIE,18.687347053551083,-33.92251548433552
KAPOKKIE,18.68683718487609,-33.921560812942985
PAALKRANS,18.6856143633375,-33.92133907367529
ROSENOW,18.6856143633375,-33.92133907367529
LUIKIE,18.685797646982547,-33.92228615668497
JAN HOFMEYER,18.684293046476153,-33.92333936236173
SARAH GOLDBLAT,18.687094036798957,-33.92031508985892
OURORA,18.687820309723286,-33.92150245516242
BEUKENHOUT,18.693154658506323,-33.921085376085145
KROONDENNE,18.691611596042407,-33.92000748083027
GANNABOS,18.692252873306415,-33.9172313049666
WAG'N BIETJIE,18.693684050811097,-33.917419687163665
HEUNINGBOSCH,18.696207909826047,-33.91875120082932
BROODBOOM,18.697884200532616,-33.919634323245134
MEIDORING,18.695959807670516,-33.920495064143545
HARDEKOOL,18.69533448290406,-33.92342577084206
GOUDWILGER,18.69445987894104,-33.92333266863315
PRUIM,18.693549871627866,-33.9248435191822
DU CAP,18.69717884060926,-33.92372700315849
KOEKOEK,18.695731895463062,-33.92723349489938
POU,18.696249952580025,-33.92826478002481
SWAAN,18.698149471766577,-33.92895461882844
SAXDOWNE,18.699072711761836,-33.92963974130214
SIMONSVLEI,18.69995027416812,-33.9250193027895
HARTENBERG,18.70081270649876,-33.924164939401315
KALKUTTA,18.70340412493749,-33.92614856749325
NEETHLINGSHOF,18.70340412493749,-33.92614856749325
VREDENHEIM,18.7036245353261,-33.923971146207656
BLAAWKLIPPEN,18.700443965283608,-33.92177496851296
ROZENDAL,18.699647913986393,-33.92008264469749
LINKWOOD,18.704615381198757,-33.9261045086788
GRUNDHEIM,18.70511230633533,-33.92842074843441
SERENA,18.705676175255206,-33.92753362251429
BADSBERG,18.702524388882072,-33.9273084560436
ROSEMARY ESTATE,18.70014300209141,-33.930990166811306
HELDERRANT,18.70014300209141,-33.930990166811306
TIEMIE,18.70081787589879,-33.93086932015559
TRAWAL,18.702249671853718,-33.931454854266434
DEVONCREST,18.70659567707209,-33.933871578673
KRANSDUIF,18.704339763793197,-33.93390780565057
LEMOENDUIF,18.704339763793197,-33.93390780565057
LANDAU,18.705120856665168,-33.93444937163123
ROOIBOS,18.706152800801743,-33.93624078502479
ZEVENWACHT LINK,18.709655161691426,-33.933638722706725
BABIANA,18.714352618432976,-33.93135104993962
VINEWOOD,18.713471056569528,-33.93594432744484
ZEVENDAL,18.71403994577346,-33.93718526149215
LAVENIR,18.711727398667875,-33.93696800798776
ZEVENZICHT,18.709316213733537,-33.93828343118648
THERONA,18.709316213733537,-33.93828343118648
GRENACHE,18.70902012861509,-33.93773930040419
OVERGAAUW,18.71213030679448,-33.939463883952236
BONFOI,18.714865732132328,-33.938169850064334
CLAIRVAUX,18.713513795353965,-33.939491970666985
ZEVENZICHT LINK,18.70750545721083,-33.94146279794842
KLOKBOOM,18.705451099816713,-33.93893938698777
SAN JOSE,18.70590082170054,-33.9400688194837
SAN DIEGO,18.704983265632364,-33.94025233076448
FEATHER,18.704734687834577,-33.94091594205597
KNIGHTS,18.703072896173822,-33.94085785345587
ALBERTERSIA,18.704474843021334,-33.944256756699986
TASCO,18.702948783317158,-33.94398654899632
KAVALIER,18.70368552877552,-33.94350310469201
BRUNO,18.70368552877552,-33.94350310469201
KAROS,18.702629467707723,-33.94161857880701
FOXHOUND,18.69856575591004,-33.94361965343378
MAGNUM,18.698848469922524,-33.9431012487154
WEBLY,18.699482833244996,-33.94329618789601
SHELTIE,18.699662951216204,-33.9416181405222
BUGLE,18.700389991855833,-33.94173034900999
CAVESSON,18.701456712614018,-33.940005750993656
VALKENIER,18.701252345038846,-33.940017273546786
JAGTERS,18.700254395347073,-33.939618172617735
VISIER,18.7012791824876,-33.938575481439244
ROER,18.7025699586563,-33.93954269764027
KNOPKRUID,18.703752729557543,-33.937521939570665
STEELEIK,18.70416693770434,-33.93682665572732
MAANBLOM,18.702952348516746,-33.93687938339783
LEBENSRAUM,18.70243356351922,-33.93535112438709
EIKENBOSCH,18.702471683628083,-33.93688206700544
KOKOBOOM,18.701724531971678,-33.93691903526008
HARPUISBOOM,18.70084594324342,-33.93674829492964
TOAD-TREE,18.700325730755235,-33.9364422360477
OUDEBOOM,18.699040324702793,-33.936060551343076
ARMANI,18.7011271589119,-33.9346743343252
EENSGEVONDEN,18.70083530052398,-33.93374099531476
WINGERD ,18.70050724579711,-33.93333298104337
ZIZIPHUS,18.69961641064075,-33.932477799032384
MONTE BELLO,18.69794988408468,-33.93386713782592
KASTAIING,18.696863494328404,-33.93733124151674
KANFER,18.696863494328404,-33.93733124151674
APPELBOEISEL,18.695157755100396,-33.936301532463645
OKKERNEUT,18.69368001613123,-33.93534449101984
KERSIE,18.69420925233515,-33.9362202961654
ROOIKRANTZ,18.69461636325701,-33.939798149613075
EUCEAN,18.69694864087173,-33.94409322557343
CADABA,18.695735233797546,-33.9442854917081
SKYVUERYLAAN,18.691893257986887,-33.93890335312242
COMPAGNE,18.68891224379836,-33.94333140813592
PRODUKSIE,18.68604551052304,-33.942210735178314
DE LA CRUZ,18.684296757438315,-33.94372985664801
JEJANE,18.683614497808883,-33.94470176225765
HENDRIK SMITH,18.685513461605026,-33.944848620112154
BETULA,18.69612821870268,-33.94586629144532
ANGEL,18.694754480804225,-33.94564874177101
CUSSONIA,18.696906621841173,-33.94549279965164
SONESTA,18.69775166940649,-33.94594211224348
SAXENWOLD,18.69430886440101,-33.95359085834152
SAXENWOLD ,18.694741327845037,-33.95336429440577
POLKADRAAI,18.69587705914193,-33.951532486796935
DECMEN,18.697914660749973,-33.956824994377875
MUSANTE,18.702180717639614,-33.9549504337071
TORTOISE,18.699626879751293,-33.94828163675651
BUCK,18.699626879751293,-33.94828163675651
GLENLILLY,18.702096405986943,-33.94810494686734
SIENA,18.702605480826715,-33.94782629278437
FLAMELILY,18.700838119319016,-33.94704131348266
SIMMONS,18.701224580971818,-33.944623615136784
CARLI,18.7049006843799,-33.945132761953026
BLOUGOM,18.705376374822198,-33.95666502901703
ZINFANDEL,18.703998672545364,-33.96037403030755
PLANT,18.720345010393284,-33.95536004687605
BLYDSCHAP,18.722895935422624,-33.938492451910875
NORDALE,18.715208368031675,-33.93869804257461
BARRIQUE,18.716885489628147,-33.93895798533065
BAEOMETRA,18.71705433843337,-33.93390846956553
HEADFORT,18.73648048504587,-33.98985556241122
LAURIMER,18.738834584214626,-33.99166138536175
LA MONTAGNE,18.810815520459006,-34.05173753542887
STEYNSRUST,18.81411914734289,-34.053657421806385
BAKKERSKLOOF,18.820022278594365,-34.04800070757871
GOEDERUST,18.821881982681177,-34.04625735494035
THE NEEDLE,18.823341581515127,-34.045463866069724
MOUNTAIN RISE,18.823905847484493,-34.04524380242126
R44,18.823881815725755,-34.03737600656525
D' STELLEN ESTATE,18.820570968853623,-34.040557919046975
BARBERA,18.819551943135465,-34.040421355164426
SYRAH,18.81986740227691,-34.0406289797533
TANNIN,18.82031392899866,-34.040846693871714
DE LAVIA,18.821699651371414,-34.03040901631899
HELDERBERG COLLEGE,18.84600606324103,-34.05474622057679
REMBRANDT HEIGHTS,18.845812821680347,-34.054883412657
ELSENHAM,18.836449739807076,-34.05487812110917
ATHOL,18.83300998693362,-34.05469544683352
CAPE BAY,18.8325519687594,-34.054742525079014
HAREWOOD,18.831466453202168,-34.052930864992526
